"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht";"hdom"
4;40,6;6,3;7;500;19;"Normal";40,21;NA;29,24
4;40,6;6,3;7;500;20;"Normal";59,69;NA;29,24
4;40,6;6,3;7;500;21;"Normal";57,99;NA;29,24
4;40,6;6,3;7;500;22;"Normal";39,49;NA;29,24
4;40,6;6,3;7;500;23;"Normal";52,81;NA;29,24
4;40,6;6,3;7;500;24;"Normal";56,8;28;29,24
4;40,6;6,3;7;500;25;"Normal";51,21;NA;29,24
4;40,6;6,3;7;500;26;"Normal";54,29;NA;29,24
4;40,6;6,3;7;500;27;"Normal";61,51;NA;29,24
4;40,6;6,3;7;500;28;"Normal";59,31;NA;29,24
4;40,6;6,3;7;500;29;"Falha";0;NA;29,24
4;40,6;6,3;7;500;30;"Normal";48,19;NA;29,24
4;40,6;6,3;7;500;31;"Normal";33,62;NA;29,24
4;40,6;6,3;7;500;32;"Normal";23,91;NA;29,24
4;40,6;6,3;7;500;33;"Normal";62,8;NA;29,24
4;40,6;6,3;7;500;34;"Dominante";64,81;29;29,24
4;40,6;6,3;7;500;35;"Normal";50,61;27,3;29,24
4;40,6;6,3;7;500;36;"Normal";61,01;NA;29,24
4;40,6;6,3;7;500;37;"Normal";61,01;NA;29,24
4;40,6;6,3;7;500;38;"Dominante";75,4;29,7;29,24
4;40,6;6,3;7;500;39;"Bifurcada Abaixo";23,81;NA;29,24
4;40,6;6,3;7;500;40;"Falha";0;NA;29,24
4;40,6;6,3;7;500;41;"Normal";38,3;NA;29,24
4;40,6;6,3;7;500;42;"Normal";57,49;NA;29,24
4;40,6;6,3;7;500;43;"Normal";64,31;NA;29,24
4;40,6;6,3;7;500;44;"Normal";63,49;NA;29,24
4;40,6;6,3;7;500;45;"Normal";50,61;NA;29,24
4;40,6;6,3;7;500;46;"Normal";62,61;NA;29,24
4;40,6;6,3;7;500;47;"Normal";38,8;24,2;29,24
4;40,6;6,3;7;500;48;"Normal";60,51;NA;29,24
4;40,6;6,3;7;500;49;"Normal";48,41;NA;29,24
4;40,6;6,3;7;500;50;"Normal";58,5;NA;29,24
4;40,6;6,3;7;500;51;"Normal";60,41;NA;29,24
4;40,6;6,3;7;500;52;"Normal";60;NA;29,24
4;40,6;6,3;7;500;53;"Normal";56,2;NA;29,24
4;40,6;6,3;7;500;54;"Normal";41,19;NA;29,24
4;40,6;6,3;7;500;55;"Dominante";65,19;29,2;29,24
4;40,6;6,3;7;500;56;"Normal";61,29;NA;29,24
4;40,6;6,3;7;500;57;"Falha";0;NA;29,24
4;40,6;6,3;7;500;58;"Normal";52,21;27,2;29,24
4;40,6;6,3;7;500;59;"Normal";47,91;NA;29,24
4;40,6;6,3;7;500;60;"Dominante";67,39;30,1;29,24
4;40,6;6,3;7;500;61;"Normal";50,49;NA;29,24
4;40,6;6,3;7;500;62;"Normal";59;NA;29,24
4;40,6;6,3;7;500;63;"Normal";57,59;NA;29,24
4;40,6;6,3;7;500;64;"Normal";45,3;NA;29,24
4;40,6;6,3;7;500;65;"Normal";54,6;27,5;29,24
4;40,6;6,3;7;500;66;"Normal";57,11;27,9;29,24
4;40,6;6,3;7;500;67;"Normal";54,41;27,6;29,24
4;40,6;6,3;8;500;1;"Normal";62,02;27,8;30,28
4;40,6;6,3;8;500;2;"Normal";61,8;28,6;30,28
4;40,6;6,3;8;500;3;"Normal";29;17,8;30,28
4;40,6;6,3;8;500;4;"Normal";69,99;NA;30,28
4;40,6;6,3;8;500;5;"Normal";68,99;NA;30,28
4;40,6;6,3;8;500;6;"Normal";47;NA;30,28
4;40,6;6,3;8;500;7;"Normal";55,79;NA;30,28
4;40,6;6,3;8;500;8;"Normal";66,79;NA;30,28
4;40,6;6,3;8;500;9;"Normal";61,8;NA;30,28
4;40,6;6,3;8;500;10;"Dominante";74,39;30;30,28
4;40,6;6,3;8;500;11;"Normal";47,41;NA;30,28
4;40,6;6,3;8;500;12;"Tombada";41,41;NA;30,28
4;40,6;6,3;8;500;13;"Normal";67,01;NA;30,28
4;40,6;6,3;8;500;14;"Normal";48,79;NA;30,28
4;40,6;6,3;8;500;15;"Normal";66;NA;30,28
4;40,6;6,3;8;500;16;"Normal";58,21;NA;30,28
4;40,6;6,3;8;500;17;"Normal";61,51;NA;30,28
4;40,6;6,3;8;500;18;"Normal";59;NA;30,28
4;40,6;6,3;8;500;19;"Normal";68,99;NA;30,28
4;40,6;6,3;8;500;20;"Normal";26,39;NA;30,28
4;40,6;6,3;8;500;21;"Normal";58,09;NA;30,28
4;40,6;6,3;8;500;22;"Normal";49,39;NA;30,28
4;40,6;6,3;8;500;23;"Normal";59;27,6;30,28
4;40,6;6,3;8;500;24;"Normal";54,41;NA;30,28
4;40,6;6,3;8;500;25;"Normal";61,01;NA;30,28
4;40,6;6,3;8;500;26;"Normal";54;NA;30,28
4;40,6;6,3;8;500;27;"Normal";61,39;NA;30,28
4;40,6;6,3;8;500;28;"Normal";68,39;NA;30,28
4;40,6;6,3;8;500;29;"Normal";64,5;NA;30,28
4;40,6;6,3;8;500;30;"Normal";31,01;NA;30,28
4;40,6;6,3;8;500;31;"Normal";67,01;NA;30,28
4;40,6;6,3;8;500;32;"Normal";67,8;NA;30,28
4;40,6;6,3;8;500;33;"Normal";66;NA;30,28
4;40,6;6,3;8;500;34;"Normal";56,01;28;30,28
4;40,6;6,3;8;500;35;"Dominante";71,6;30,2;30,28
4;40,6;6,3;8;500;36;"Normal";32,01;NA;30,28
4;40,6;6,3;8;500;37;"Normal";45,4;NA;30,28
4;40,6;6,3;8;500;38;"Normal";71,6;NA;30,28
4;40,6;6,3;8;500;39;"Normal";68,2;NA;30,28
4;40,6;6,3;8;500;40;"Normal";65;NA;30,28
4;40,6;6,3;8;500;41;"Normal";49,1;NA;30,28
4;40,6;6,3;8;500;42;"Normal";55,01;NA;30,28
4;40,6;6,3;8;500;43;"Dominante";74,49;30,5;30,28
4;40,6;6,3;8;500;44;"Normal";66,29;NA;30,28
4;40,6;6,3;8;500;45;"Normal";64,09;28,6;30,28
4;40,6;6,3;8;500;46;"Normal";47,19;NA;30,28
4;40,6;6,3;8;500;47;"Dominante";77,41;30,3;30,28
4;40,6;6,3;8;500;48;"Normal";58,81;NA;30,28
4;40,6;6,3;8;500;49;"Normal";48;NA;30,28
4;40,6;6,3;8;500;50;"Bifurcada Abaixo";62,02;NA;30,28
4;40,6;6,3;8;500;51;"Bifurcada Abaixo";22,81;NA;30,28
4;40,6;6,3;8;500;52;"Dominante";73,39;30,4;30,28
4;40,6;6,3;8;500;53;"Normal";42;22,1;30,28
4;40,6;6,3;8;500;54;"Normal";62,39;28,5;30,28
4;40,6;6,3;8;500;55;"Normal";65,19;28,8;30,28
4;40,6;6,3;8;500;56;"Normal";60,1;28,6;30,28
4;40,6;6,3;9;500;1;"Dominante";69,49;26;27,44
4;40,6;6,3;9;500;2;"Normal";47,09;24,9;27,44
4;40,6;6,3;9;500;3;"Normal";60;26,8;27,44
4;40,6;6,3;9;500;4;"Bifurcada";44,48;NA;27,44
4;40,6;6,3;9;500;5;"Normal";53,5;25,5;27,44
4;40,6;6,3;9;500;6;"Normal";55,2;NA;27,44
4;40,6;6,3;9;500;7;"Normal";59,5;NA;27,44
4;40,6;6,3;9;500;8;"Normal";61,29;NA;27,44
4;40,6;6,3;9;500;9;"Falha";0;NA;27,44
4;40,6;6,3;9;500;10;"Normal";54,1;NA;27,44
4;40,6;6,3;9;500;11;"Normal";66,19;NA;27,44
4;40,6;6,3;9;500;12;"Normal";50,3;24,6;27,44
4;40,6;6,3;9;500;13;"Normal";41,5;NA;27,44
4;40,6;6,3;9;500;14;"Normal";56,8;NA;27,44
4;40,6;6,3;9;500;15;"Normal";59;NA;27,44
4;40,6;6,3;9;500;16;"Normal";47,09;NA;27,44
4;40,6;6,3;9;500;17;"Normal";42,41;NA;27,44
4;40,6;6,3;9;500;18;"Normal";56,2;NA;27,44
4;40,6;6,3;9;500;19;"Normal";51,9;NA;27,44
4;40,6;6,3;9;500;20;"Normal";47,82;NA;27,44
4;40,6;6,3;9;500;21;"Normal";52,59;NA;27,44
4;40,6;6,3;9;500;22;"Normal";53,6;NA;27,44
4;40,6;6,3;9;500;23;"Normal";48;25,9;27,44
4;40,6;6,3;9;500;24;"Normal";48,41;NA;27,44
4;40,6;6,3;9;500;25;"Normal";43,39;NA;27,44
4;40,6;6,3;9;500;26;"Normal";56,61;NA;27,44
4;40,6;6,3;9;500;27;"Normal";50,39;NA;27,44
4;40,6;6,3;9;500;28;"Normal";56,01;NA;27,44
4;40,6;6,3;9;500;29;"Normal";56,39;NA;27,44
4;40,6;6,3;9;500;30;"Normal";60;NA;27,44
4;40,6;6,3;9;500;31;"Normal";53,82;NA;27,44
4;40,6;6,3;9;500;32;"Normal";47,41;NA;27,44
4;40,6;6,3;9;500;33;"Normal";52,9;NA;27,44
4;40,6;6,3;9;500;34;"Bifurcada Abaixo";61,39;26,7;27,44
4;40,6;6,3;9;500;35;"Bifurcada Abaixo";33,99;NA;27,44
4;40,6;6,3;9;500;36;"Normal";62,11;NA;27,44
4;40,6;6,3;9;500;37;"Normal";40,59;NA;27,44
4;40,6;6,3;9;500;38;"Normal";64,69;NA;27,44
4;40,6;6,3;9;500;39;"Normal";58,31;NA;27,44
4;40,6;6,3;9;500;40;"Normal";50,8;NA;27,44
4;40,6;6,3;9;500;41;"Normal";57,71;NA;27,44
4;40,6;6,3;9;500;42;"Normal";63,49;NA;27,44
4;40,6;6,3;9;500;43;"Falha";0;NA;27,44
4;40,6;6,3;9;500;44;"Normal";53,31;NA;27,44
4;40,6;6,3;9;500;45;"Normal";62,02;NA;27,44
4;40,6;6,3;9;500;46;"Dominante";66,79;26,5;27,44
4;40,6;6,3;9;500;47;"Normal";55,51;NA;27,44
4;40,6;6,3;9;500;48;"Dominante";70,5;27,9;27,44
4;40,6;6,3;9;500;49;"Torta";30;NA;27,44
4;40,6;6,3;9;500;50;"Normal";63,99;NA;27,44
4;40,6;6,3;9;500;51;"Normal";41,41;NA;27,44
4;40,6;6,3;9;500;52;"Normal";41,81;NA;27,44
4;40,6;6,3;9;500;53;"Normal";62,8;NA;27,44
4;40,6;6,3;9;500;54;"Normal";28,49;NA;27,44
4;40,6;6,3;9;500;55;"Falha";0;NA;27,44
4;40,6;6,3;9;500;56;"Dominante";73,39;28,5;27,44
4;40,6;6,3;9;500;57;"Falha";0;NA;27,44
4;40,6;6,3;9;500;58;"Bifurcada Abaixo";56,49;NA;27,44
4;40,6;6,3;9;500;59;"Bifurcada Abaixo";19,6;NA;27,44
4;40,6;6,3;9;500;60;"Normal";37,6;NA;27,44
4;40,6;6,3;9;500;61;"Dominante";69,49;28,3;27,44
4;40,6;6,3;9;500;62;"Normal";50,8;NA;27,44
4;40,6;6,3;9;500;63;"Normal";59,41;NA;27,44
4;40,6;6,3;9;500;64;"Normal";51,58;NA;27,44
4;40,6;6,3;9;500;65;"Normal";58,59;NA;27,44
4;40,6;6,3;9;500;66;"Normal";56,61;NA;27,44
4;40,6;6,3;9;500;67;"Normal";49,89;24,4;27,44
4;40,6;6,3;9;500;68;"Bifurcada";36,29;NA;27,44
4;40,6;6,3;9;500;69;"Normal";65,31;26;27,44
5;31,61;6,3;10;500;1;"Normal";49,79;27,9;29,56
5;31,61;6,3;10;500;2;"Falha";0;NA;29,56
5;31,61;6,3;10;500;3;"Normal";52,81;29;29,56
5;31,61;6,3;10;500;4;"Normal";25,7;15;29,56
5;31,61;6,3;10;500;5;"Normal";46,59;NA;29,56
5;31,61;6,3;10;500;6;"Normal";54,41;NA;29,56
5;31,61;6,3;10;500;7;"Normal";49,01;NA;29,56
5;31,61;6,3;10;500;8;"Normal";49,1;NA;29,56
5;31,61;6,3;10;500;9;"Normal";50,49;NA;29,56
5;31,61;6,3;10;500;10;"Normal";23,31;NA;29,56
5;31,61;6,3;10;500;11;"Normal";50,99;NA;29,56
5;31,61;6,3;10;500;12;"Normal";27,21;20,4;29,56
5;31,61;6,3;10;500;13;"Tombada";58,68;NA;29,56
5;31,61;6,3;10;500;14;"Normal";48,19;NA;29,56
5;31,61;6,3;10;500;15;"Normal";55,61;NA;29,56
5;31,61;6,3;10;500;16;"Normal";56,01;NA;29,56
5;31,61;6,3;10;500;17;"Normal";35,81;NA;29,56
5;31,61;6,3;10;500;18;"Normal";55,7;NA;29,56
5;31,61;6,3;10;500;19;"Normal";53,91;NA;29,56
5;31,61;6,3;10;500;20;"Dominante";63,99;29,7;29,56
5;31,61;6,3;10;500;21;"Normal";18;NA;29,56
5;31,61;6,3;10;500;22;"Normal";31,01;NA;29,56
5;31,61;6,3;10;500;23;"Normal";56,99;28,2;29,56
5;31,61;6,3;10;500;24;"Normal";42,41;NA;29,56
5;31,61;6,3;10;500;25;"Dominante";58,31;30;29,56
5;31,61;6,3;10;500;26;"Normal";19,51;NA;29,56
5;31,61;6,3;10;500;27;"Normal";14,99;NA;29,56
5;31,61;6,3;10;500;28;"Normal";37,38;NA;29,56
5;31,61;6,3;10;500;29;"Normal";50,49;NA;29,56
5;31,61;6,3;10;500;30;"Normal";46,09;NA;29,56
5;31,61;6,3;10;500;31;"Normal";43,2;NA;29,56
5;31,61;6,3;10;500;32;"Normal";42,41;NA;29,56
5;31,61;6,3;10;500;33;"Normal";45,58;NA;29,56
5;31,61;6,3;10;500;34;"Normal";20,29;14,5;29,56
5;31,61;6,3;10;500;35;"Normal";33,3;NA;29,56
5;31,61;6,3;10;500;36;"Normal";43,39;NA;29,56
5;31,61;6,3;10;500;37;"Normal";55,61;NA;29,56
5;31,61;6,3;10;500;38;"Dominante";60,6;30,2;29,56
5;31,61;6,3;10;500;39;"Normal";33,9;NA;29,56
5;31,61;6,3;10;500;40;"Normal";55,79;NA;29,56
5;31,61;6,3;10;500;41;"Normal";51,8;NA;29,56
5;31,61;6,3;10;500;42;"Normal";50,99;NA;29,56
5;31,61;6,3;10;500;43;"Normal";53,82;NA;29,56
5;31,61;6,3;10;500;44;"Normal";51,99;NA;29,56
5;31,61;6,3;10;500;45;"Normal";28,49;20,9;29,56
5;31,61;6,3;10;500;46;"Normal";54,19;NA;29,56
5;31,61;6,3;10;500;47;"Normal";20,51;NA;29,56
5;31,61;6,3;10;500;48;"Normal";16,81;NA;29,56
5;31,61;6,3;10;500;49;"Normal";25,2;NA;29,56
5;31,61;6,3;10;500;50;"Dominante";58,5;28,9;29,56
5;31,61;6,3;10;500;51;"Bifurcada Abaixo";27,39;NA;29,56
5;31,61;6,3;10;500;52;"Dominante";60,92;29;29,56
5;31,61;6,3;10;500;53;"Falha";0;NA;29,56
5;31,61;6,3;10;500;54;"Normal";22,21;NA;29,56
5;31,61;6,3;10;500;55;"Normal";31,79;NA;29,56
5;31,61;6,3;10;500;56;"Falha";0;NA;29,56
5;31,61;6,3;10;500;57;"Tombada";36,29;NA;29,56
5;31,61;6,3;10;500;58;"Normal";49,39;NA;29,56
5;31,61;6,3;10;500;59;"Normal";42;26,9;29,56
5;31,61;6,3;10;500;60;"Normal";39,9;26,5;29,56
5;31,61;6,3;10;500;61;"Normal";47,19;27,2;29,56
6;20,8;6,3;11;500;1;"Normal";46,9;27,6;27,48
6;20,8;6,3;11;500;2;"Normal";52,31;27;27,48
6;20,8;6,3;11;500;3;"Normal";43,61;NA;27,48
6;20,8;6,3;11;500;4;"Normal";50,71;NA;27,48
6;20,8;6,3;11;500;5;"Normal";44,01;NA;27,48
6;20,8;6,3;11;500;6;"Normal";50,3;NA;27,48
6;20,8;6,3;11;500;7;"Normal";50,39;NA;27,48
6;20,8;6,3;11;500;8;"Normal";51,58;NA;27,48
6;20,8;6,3;11;500;9;"Normal";41,91;NA;27,48
6;20,8;6,3;11;500;10;"Normal";48;NA;27,48
6;20,8;6,3;11;500;11;"Normal";40,4;NA;27,48
6;20,8;6,3;11;500;12;"Normal";41,81;26,5;27,48
6;20,8;6,3;11;500;13;"Normal";44,7;NA;27,48
6;20,8;6,3;11;500;14;"Normal";33,49;NA;27,48
6;20,8;6,3;11;500;15;"Normal";52,68;NA;27,48
6;20,8;6,3;11;500;16;"Normal";35,69;NA;27,48
6;20,8;6,3;11;500;17;"Normal";49,51;NA;27,48
6;20,8;6,3;11;500;18;"Normal";49,01;NA;27,48
6;20,8;6,3;11;500;19;"Normal";11;NA;27,48
6;20,8;6,3;11;500;20;"Dominante";56,99;27,3;27,48
6;20,8;6,3;11;500;21;"Normal";47,41;NA;27,48
6;20,8;6,3;11;500;22;"Normal";51,3;NA;27,48
6;20,8;6,3;11;500;23;"Normal";52,21;27,9;27,48
6;20,8;6,3;11;500;24;"Normal";46,72;NA;27,48
6;20,8;6,3;11;500;25;"Normal";20,99;NA;27,48
6;20,8;6,3;11;500;26;"Normal";22,31;NA;27,48
6;20,8;6,3;11;500;27;"Normal";45,49;NA;27,48
6;20,8;6,3;11;500;28;"Normal";46,81;NA;27,48
6;20,8;6,3;11;500;29;"Normal";28,31;NA;27,48
6;20,8;6,3;11;500;30;"Normal";26,2;NA;27,48
6;20,8;6,3;11;500;31;"Normal";25,7;NA;27,48
6;20,8;6,3;11;500;32;"Normal";24,69;NA;27,48
6;20,8;6,3;11;500;33;"Dominante";54,29;27,9;27,48
6;20,8;6,3;11;500;34;"Normal";46,4;27;27,48
6;20,8;6,3;11;500;35;"Dominante";54,92;28;27,48
6;20,8;6,3;11;500;36;"Normal";42,41;NA;27,48
6;20,8;6,3;11;500;37;"Normal";20,29;NA;27,48
6;20,8;6,3;11;500;38;"Normal";19,29;NA;27,48
6;20,8;6,3;11;500;39;"Normal";51,8;NA;27,48
6;20,8;6,3;11;500;40;"Normal";34,49;NA;27,48
6;20,8;6,3;11;500;41;"Normal";46,81;NA;27,48
6;20,8;6,3;11;500;42;"Normal";38,89;NA;27,48
6;20,8;6,3;11;500;43;"Normal";53;NA;27,48
6;20,8;6,3;11;500;44;"Normal";40,09;NA;27,48
6;20,8;6,3;11;500;45;"Normal";26,8;18;27,48
6;20,8;6,3;11;500;46;"Normal";45,71;NA;27,48
6;20,8;6,3;11;500;47;"Normal";45,71;NA;27,48
6;20,8;6,3;11;500;48;"Dominante";54,7;26,9;27,48
6;20,8;6,3;11;500;49;"Normal";41,41;NA;27,48
6;20,8;6,3;11;500;50;"Normal";48,51;NA;27,48
6;20,8;6,3;11;500;51;"Normal";48,51;NA;27,48
6;20,8;6,3;11;500;52;"Normal";44,01;NA;27,48
6;20,8;6,3;11;500;53;"Normal";51,8;NA;27,48
6;20,8;6,3;11;500;54;"Normal";41,69;NA;27,48
6;20,8;6,3;11;500;55;"Normal";52,21;NA;27,48
6;20,8;6,3;11;500;56;"Normal";47,6;25,7;27,48
6;20,8;6,3;11;500;57;"Normal";30;NA;27,48
6;20,8;6,3;11;500;58;"Dominante";54,1;27,3;27,48
6;20,8;6,3;11;500;59;"Normal";40,81;25;27,48
6;20,8;6,3;11;500;60;"Normal";45,99;26,6;27,48
7;48,15;6,3;12;500;1;"Normal";51,4;27,5;28,92
7;48,15;6,3;12;500;2;"Normal";55,79;27,9;28,92
7;48,15;6,3;12;500;3;"Normal";46,5;NA;28,92
7;48,15;6,3;12;500;4;"Normal";46,5;NA;28,92
7;48,15;6,3;12;500;5;"Normal";48,51;NA;28,92
7;48,15;6,3;12;500;6;"Normal";53,6;NA;28,92
7;48,15;6,3;12;500;7;"Normal";55,79;NA;28,92
7;48,15;6,3;12;500;8;"Normal";45,99;NA;28,92
7;48,15;6,3;12;500;9;"Normal";49,29;NA;28,92
7;48,15;6,3;12;500;10;"Normal";54,6;NA;28,92
7;48,15;6,3;12;500;11;"Normal";56,39;NA;28,92
7;48,15;6,3;12;500;12;"Normal";52,09;25;28,92
7;48,15;6,3;12;500;13;"Normal";51,99;NA;28,92
7;48,15;6,3;12;500;14;"Normal";43,51;NA;28,92
7;48,15;6,3;12;500;15;"Normal";53,41;NA;28,92
7;48,15;6,3;12;500;16;"Normal";53,6;NA;28,92
7;48,15;6,3;12;500;17;"Bifurcada Abaixo";25,6;NA;28,92
7;48,15;6,3;12;500;18;"Bifurcada Abaixo";53,6;NA;28,92
7;48,15;6,3;12;500;19;"Normal";50,01;NA;28,92
7;48,15;6,3;12;500;20;"Normal";47,31;NA;28,92
7;48,15;6,3;12;500;21;"Normal";61,01;NA;28,92
7;48,15;6,3;12;500;22;"Normal";48,19;NA;28,92
7;48,15;6,3;12;500;23;"Normal";60,51;NA;28,92
7;48,15;6,3;12;500;24;"Normal";48,29;26,6;28,92
7;48,15;6,3;12;500;25;"Normal";54,19;NA;28,92
7;48,15;6,3;12;500;26;"Normal";33,3;NA;28,92
7;48,15;6,3;12;500;27;"Normal";59,5;NA;28,92
7;48,15;6,3;12;500;28;"Normal";53,41;NA;28,92
7;48,15;6,3;12;500;29;"Dominante";64,4;29;28,92
7;48,15;6,3;12;500;30;"Falha";0;NA;28,92
7;48,15;6,3;12;500;31;"Falha";0;NA;28,92
7;48,15;6,3;12;500;32;"Normal";56,3;NA;28,92
7;48,15;6,3;12;500;33;"Dominante";62,39;29,6;28,92
7;48,15;6,3;12;500;34;"Normal";59,5;NA;28,92
7;48,15;6,3;12;500;35;"Normal";51,11;26,1;28,92
7;48,15;6,3;12;500;36;"Normal";58,5;NA;28,92
7;48,15;6,3;12;500;37;"Normal";53,69;NA;28,92
7;48,15;6,3;12;500;38;"Normal";39,99;NA;28,92
7;48,15;6,3;12;500;39;"Dominante";62,2;27,2;28,92
7;48,15;6,3;12;500;40;"Falha";0;NA;28,92
7;48,15;6,3;12;500;41;"Dominante";62,11;29,4;28,92
7;48,15;6,3;12;500;42;"Dominante";62,02;29,4;28,92
7;48,15;6,3;12;500;43;"Normal";58,4;NA;28,92
7;48,15;6,3;12;500;44;"Normal";53,6;NA;28,92
7;48,15;6,3;12;500;45;"Normal";50,49;NA;28,92
7;48,15;6,3;12;500;46;"Normal";53,41;26,6;28,92
7;48,15;6,3;12;500;47;"Normal";44,8;NA;28,92
7;48,15;6,3;12;500;48;"Normal";58,09;NA;28,92
7;48,15;6,3;12;500;49;"Normal";44,2;NA;28,92
7;48,15;6,3;12;500;50;"Normal";58,5;NA;28,92
7;48,15;6,3;12;500;51;"Normal";32,39;NA;28,92
7;48,15;6,3;12;500;52;"Normal";54,51;NA;28,92
7;48,15;6,3;12;500;53;"Normal";53,19;NA;28,92
7;48,15;6,3;12;500;54;"Normal";53,6;NA;28,92
7;48,15;6,3;12;500;55;"Normal";52,31;NA;28,92
7;48,15;6,3;12;500;56;"Normal";50,89;NA;28,92
7;48,15;6,3;12;500;57;"Normal";57,49;26,7;28,92
7;48,15;6,3;12;500;58;"Normal";47,31;NA;28,92
7;48,15;6,3;12;500;59;"Normal";38,8;21,4;28,92
7;48,15;6,3;12;500;60;"Normal";53,91;27,2;28,92
7;48,15;6,3;12;500;61;"Normal";53,82;27,3;28,92
7;48,15;6,3;13;500;1;"Normal";46,5;23,6;28,9
7;48,15;6,3;13;500;2;"Normal";54,51;26,3;28,9
7;48,15;6,3;13;500;3;"Dominante";62,99;28;28,9
7;48,15;6,3;13;500;4;"Normal";32,39;NA;28,9
7;48,15;6,3;13;500;5;"Normal";49,01;NA;28,9
7;48,15;6,3;13;500;6;"Normal";51,71;NA;28,9
7;48,15;6,3;13;500;7;"Normal";55,2;NA;28,9
7;48,15;6,3;13;500;8;"Normal";55,01;NA;28,9
7;48,15;6,3;13;500;9;"Normal";54,7;NA;28,9
7;48,15;6,3;13;500;10;"Normal";25,01;NA;28,9
7;48,15;6,3;13;500;11;"Normal";47,82;NA;28,9
7;48,15;6,3;13;500;12;"Normal";31,7;17;28,9
7;48,15;6,3;13;500;13;"Normal";61,2;NA;28,9
7;48,15;6,3;13;500;14;"Normal";44,01;NA;28,9
7;48,15;6,3;13;500;15;"Normal";56,61;NA;28,9
7;48,15;6,3;13;500;16;"Normal";50,61;NA;28,9
7;48,15;6,3;13;500;17;"Normal";34,81;NA;28,9
7;48,15;6,3;13;500;18;"Normal";25,01;NA;28,9
7;48,15;6,3;13;500;19;"Normal";59;NA;28,9
7;48,15;6,3;13;500;20;"Normal";57,3;NA;28,9
7;48,15;6,3;13;500;21;"Normal";52,5;NA;28,9
7;48,15;6,3;13;500;22;"Normal";57,81;NA;28,9
7;48,15;6,3;13;500;23;"Normal";56,49;26;28,9
7;48,15;6,3;13;500;24;"Normal";51,99;NA;28,9
7;48,15;6,3;13;500;25;"Normal";45,99;NA;28,9
7;48,15;6,3;13;500;26;"Normal";34,81;NA;28,9
7;48,15;6,3;13;500;27;"Falha";0;NA;28,9
7;48,15;6,3;13;500;28;"Dominante";65,6;28,3;28,9
7;48,15;6,3;13;500;29;"Normal";35,69;NA;28,9
7;48,15;6,3;13;500;30;"Normal";47,19;NA;28,9
7;48,15;6,3;13;500;31;"Normal";39,49;NA;28,9
7;48,15;6,3;13;500;32;"Dominante";65,69;29;28,9
7;48,15;6,3;13;500;33;"Normal";52,68;NA;28,9
7;48,15;6,3;13;500;34;"Normal";39,49;24;28,9
7;48,15;6,3;13;500;35;"Normal";59,69;NA;28,9
7;48,15;6,3;13;500;36;"Normal";51,21;NA;28,9
7;48,15;6,3;13;500;37;"Normal";30,28;NA;28,9
7;48,15;6,3;13;500;38;"Normal";61,2;NA;28,9
7;48,15;6,3;13;500;39;"Normal";41,41;NA;28,9
7;48,15;6,3;13;500;40;"Dominante";64,59;29,5;28,9
7;48,15;6,3;13;500;41;"Normal";41,19;NA;28,9
7;48,15;6,3;13;500;42;"Normal";47,69;NA;28,9
7;48,15;6,3;13;500;43;"Normal";43,39;NA;28,9
7;48,15;6,3;13;500;44;"Normal";54,92;NA;28,9
7;48,15;6,3;13;500;45;"Normal";50,99;26,6;28,9
7;48,15;6,3;13;500;46;"Normal";50,01;NA;28,9
7;48,15;6,3;13;500;47;"Normal";62,8;NA;28,9
7;48,15;6,3;13;500;48;"Normal";58,5;NA;28,9
7;48,15;6,3;13;500;49;"Normal";22,4;NA;28,9
7;48,15;6,3;13;500;50;"Normal";36,29;NA;28,9
7;48,15;6,3;13;500;51;"Normal";50,2;NA;28,9
7;48,15;6,3;13;500;52;"Normal";60;NA;28,9
7;48,15;6,3;13;500;53;"Normal";43,7;NA;28,9
7;48,15;6,3;13;500;54;"Normal";57,99;NA;28,9
7;48,15;6,3;13;500;55;"Normal";57,99;NA;28,9
7;48,15;6,3;13;500;56;"Normal";49,89;25,8;28,9
7;48,15;6,3;13;500;57;"Dominante";68,02;29,7;28,9
7;48,15;6,3;13;500;58;"Normal";41,19;23,7;28,9
7;48,15;6,3;13;500;59;"Normal";56,99;26,8;28,9
7;48,15;6,3;13;500;60;"Normal";38,39;20;28,9
7;48,15;6,3;14;500;1;"Normal";44,3;25,7;28,08
7;48,15;6,3;14;500;2;"Normal";34,81;21,1;28,08
7;48,15;6,3;14;500;3;"Falha";0;NA;28,08
7;48,15;6,3;14;500;4;"Normal";45,58;NA;28,08
7;48,15;6,3;14;500;5;"Normal";25,29;NA;28,08
7;48,15;6,3;14;500;6;"Normal";48;NA;28,08
7;48,15;6,3;14;500;7;"Normal";52,4;NA;28,08
7;48,15;6,3;14;500;8;"Dominante";61,7;27,9;28,08
7;48,15;6,3;14;500;9;"Normal";34,49;NA;28,08
7;48,15;6,3;14;500;10;"Normal";49,39;NA;28,08
7;48,15;6,3;14;500;11;"Normal";48,41;NA;28,08
7;48,15;6,3;14;500;12;"Normal";48;26,1;28,08
7;48,15;6,3;14;500;13;"Normal";47,91;NA;28,08
7;48,15;6,3;14;500;14;"Normal";48,91;NA;28,08
7;48,15;6,3;14;500;15;"Normal";41,69;NA;28,08
7;48,15;6,3;14;500;16;"Normal";21,49;NA;28,08
7;48,15;6,3;14;500;17;"Normal";54,51;NA;28,08
